ruc,empresa,establecimiento,giro,resolucion,codigo_sala,vigencia,maq,memoria,mesas,direccion,distrito,provincia,departamento,direccion_original,direccion_normalizada,direccion_variantes
20521159066,INVERSIONES LATINO S.R.L.,FORTUNA,REST. 5TT,000666-2023,111234001,2027-02-21,65.0,220.0,,Av. JHON KENNEDY No. 561,JOSÉ LEONARDO ORTIZ,CHICLAYO,LAMBAYEQUE,Av. JHON KENNEDY No. 561,AVENIDA. JHON KENNEDY NO. 561,"[""AVENIDA. JHON KENNEDY NO. 561"", ""AVENIDA. JHON KENNEDY NO. 561, JOSÉ LEONARDO ORTIZ""]"
20549595082,INVERSIONES LIAN KUAN S.A.C.,SALA KINGSTON,REST. 5TT,9009 - 2025,111641002,2029-11-26,197.0,755.0,,Otro MZ. I LT. 18 SECTOR 02 GRUPO 10,VILLA EL SALVADOR,LIMA,LIMA,Otro MZ. I LT. 18 SECTOR 02 GRUPO 10,MZ. I LT. 18 SECTOR 02 GRUPO 10,"[""MZ. I LT. 18 SECTOR 02 GRUPO 10"", ""MZ. I LT. 18 SECTOR 02 GRUPO 10, VILLA EL SALVADOR""]"
20602340130,INVERSIONES LUMIRA S.A.C.,BIG BANG,HOTEL ***,002622,112164001,2027-06-21,20.0,87.0,,Calle AMERICA No. 1042,CUTERVO,CUTERVO,CAJAMARCA,Calle AMERICA No. 1042,CALLE AMERICA NO. 1042,"[""CALLE AMERICA NO. 1042"", ""CALLE AMERICA NO. 1042, CUTERVO""]"
20507342699,INVERSIONES LUNA LLENA S.A.C.,EL TESORO ESCONDIDO,,3121,120331001,2027-07-19,62.0,193.0,,Av. DEFENSORES DEL MORRO No. 611,CHORRILLOS,LIMA,LIMA,Av. DEFENSORES DEL MORRO No. 611,AVENIDA. DEFENSORES DEL MORRO NO. 611,"[""AVENIDA. DEFENSORES DEL MORRO NO. 611"", ""AVENIDA. DEFENSORES DEL MORRO NO. 611, CHORRILLOS""]"
20605617876,INVERSIONES MADIMA SAC,EL RONDERITO,,000783,132376002,,76.0,163.0,,Jr. TARAPACA No. 983 - 985 - 987,CAJAMARCA,CAJAMARCA,CAJAMARCA,Jr. TARAPACA No. 983 - 985 - 987,"JIRON. TARAPACA NO. 983, 985, 987","[""JIRON. TARAPACA NO. 983, 985, 987"", ""JIRON. TARAPACA NO. 983, 985, 987, CAJAMARCA""]"
20605617876,INVERSIONES MADIMA SAC,PRIMAVERA,,000717,142376001,2027-03-25,78.0,173.0,,Jr. SAN MARTIN No. 839 - 841,HUANUCO,HUÁNUCO,HUÁNUCO,Jr. SAN MARTIN No. 839 - 841,"JIRON. SAN MARTIN NO. 839, 841","[""JIRON. SAN MARTIN NO. 839, 841"", ""JIRON. SAN MARTIN NO. 839, 841, HUANUCO""]"
20307257603,INVERSIONES MAJU S.A.C.,DINERO MAGICO,,3946 - 2026,120053001,2030-06-03,70.0,183.0,,Av. PERU No. 3085,SAN MARTÍN DE PORRES,LIMA,LIMA,Av. PERU No. 3085,AVENIDA. PERU NO. 3085,"[""AVENIDA. PERU NO. 3085"", ""AVENIDA. PERU NO. 3085, SAN MARTÍN DE PORRES""]"
20307257603,INVERSIONES MAJU S.A.C.,MAJU - PISCO,,002059,120053003,2027-05-22,123.0,283.0,,Av. SAN JUAN DE DIOS No. 118 - 124,PISCO,PISCO,ICA,Av. SAN JUAN DE DIOS No. 118 - 124,"AVENIDA. SAN JUAN DE DIOS NO. 118, 124","[""AVENIDA. SAN JUAN DE DIOS NO. 118, 124"", ""AVENIDA. SAN JUAN DE DIOS NO. 118, 124, PISCO""]"
20510632444,INVERSIONES MARGIAN S.A.C.,EKEKO,,004032 - 2019,120819001,,60.0,205.0,,Jr. PABLO PATRON No. 350,LA VICTORIA,LIMA,LIMA,Jr. PABLO PATRON No. 350,JIRON. PABLO PATRON NO. 350,"[""JIRON. PABLO PATRON NO. 350"", ""JIRON. PABLO PATRON NO. 350, LA VICTORIA""]"
20605436022,INVERSIONES MEGA GAMING SAC,SAN JUAN II,,5789 - 2025,142368004,2029-08-14,190.0,684.0,,Av. SAN MARTIN MZ. K-1 Lt. 27 - 28,SAN JUAN DE LURIGANCHO,LIMA,LIMA,Av. SAN MARTIN MZ. K-1 Lt. 27 - 28,"AVENIDA. SAN MARTIN MZ. K, 1 LT. 27, 28","[""AVENIDA. SAN MARTIN MZ. K, 1 LT. 27, 28"", ""AVENIDA. SAN MARTIN MZ. K, 1 LT. 27, 28, SAN JUAN DE LURIGANCHO""]"
20509347051,INVERSIONES MINIMAX S.A.C.,EL PACIFICO,,005699,120791001,2027-12-30,49.0,142.0,,Av. MIGUEL GRAU No. 274 - 276,VIRU,VIRÚ,LA LIBERTAD,Av. MIGUEL GRAU No. 274 - 276,"AVENIDA. MIGUEL GRAU NO. 274, 276","[""AVENIDA. MIGUEL GRAU NO. 274, 276"", ""AVENIDA. MIGUEL GRAU NO. 274, 276, VIRU""]"
20512503544,INVERSIONES MONO BLANCO S.A.C.,MONO BLANCO,,744,120850001,2026-09-27,95.0,197.0,,Av. JUAN LECAROS No. 110 - 120,PUENTE PIEDRA,LIMA,LIMA,Av. JUAN LECAROS No. 110 - 120,"AVENIDA. JUAN LECAROS NO. 110, 120","[""AVENIDA. JUAN LECAROS NO. 110, 120"", ""AVENIDA. JUAN LECAROS NO. 110, 120, PUENTE PIEDRA""]"
20602150136,INVERSIONES MUSTAFA SLOT S.A.C.,MARDI GRAS,REST. 5TT,4168 - 2024,112146002,2029-07-22,46.0,161.0,,Malecón SAN MARTIN Mz. 7,PUCUSANA,LIMA,LIMA,Malecón SAN MARTIN Mz. 7,MALECÓN SAN MARTIN MZ. 7,"[""MALECÓN SAN MARTIN MZ. 7"", ""MALECÓN SAN MARTIN MZ. 7, PUCUSANA""]"
20511943575,INVERSIONES NAPAN S.R.L,TIO RICO I,,002502,120623001,2027-06-15,34.0,82.0,,Av. CAQUETÁ No. 1160 - 1170,RÍMAC,LIMA,LIMA,Av. CAQUETÁ No. 1160 - 1170,"AVENIDA. CAQUETÁ NO. 1160, 1170","[""AVENIDA. CAQUETÁ NO. 1160, 1170"", ""AVENIDA. CAQUETÁ NO. 1160, 1170, RÍMAC""]"
20511943575,INVERSIONES NAPAN S.R.L,TIO RICO III,,002710,120623003,2028-06-28,56.0,158.0,,Av. MÉXICO No. 1691,LA VICTORIA,LIMA,LIMA,Av. MÉXICO No. 1691,AVENIDA. MÉXICO NO. 1691,"[""AVENIDA. MÉXICO NO. 1691"", ""AVENIDA. MÉXICO NO. 1691, LA VICTORIA""]"
20454109512,INVERSIONES NORTE SUR S.A.C.,GRAN AVELINO,,4647,120796001,2027-10-24,73.0,153.0,,Otro VISTA HERMOZA No. G-04,JOSÉ LUIS BUSTAMANTE Y RIVERO,AREQUIPA,AREQUIPA,Otro VISTA HERMOZA No. G-04,"VISTA HERMOZA NO. G, 04","[""VISTA HERMOZA NO. G, 04"", ""VISTA HERMOZA NO. G, 04, JOSÉ LUIS BUSTAMANTE Y RIVERO""]"
20454109512,INVERSIONES NORTE SUR S.A.C.,MONTECARLO,,3103,120796002,2027-07-18,229.0,620.0,,Av. TENIENTE FERRE No. 206,MIRAFLORES,AREQUIPA,AREQUIPA,Av. TENIENTE FERRE No. 206,AVENIDA. TENIENTE FERRE NO. 206,"[""AVENIDA. TENIENTE FERRE NO. 206"", ""AVENIDA. TENIENTE FERRE NO. 206, MIRAFLORES""]"
20508585293,INVERSIONES RECREATIVOS GUERRERO S.A.C.,EL TESORO,,002621-2023,120526003,2027-06-22,97.0,173.0,,Jr. 28 DE JULIO No. 240,AYACUCHO,HUAMANGA,AYACUCHO,Jr. 28 DE JULIO No. 240,JIRON. 28 DE JULIO NO. 240,"[""JIRON. 28 DE JULIO NO. 240"", ""JIRON. 28 DE JULIO NO. 240, AYACUCHO""]"
20508585293,INVERSIONES RECREATIVOS GUERRERO S.A.C.,LOS FARAONES,,4228 - 2026,140526005,2030-06-12,120.0,228.0,,Av. FITZCARRALD No. 651,TAMBOPATA,TAMBOPATA,MADRE DE DIOS,Av. FITZCARRALD No. 651,AVENIDA. FITZCARRALD NO. 651,"[""AVENIDA. FITZCARRALD NO. 651"", ""AVENIDA. FITZCARRALD NO. 651, TAMBOPATA""]"
20493364899,INVERSIONES RIO AMAZONAS S.A.C.,AVENTURA,REST. 5TT,1845-2024,110654004,2029-04-16,70.0,131.0,,Av. JOSE ABELARDO No. 901 - 905,BELÉN,MAYNAS,LORETO,Av. JOSE ABELARDO No. 901 - 905,"AVENIDA. JOSE ABELARDO NO. 901, 905","[""AVENIDA. JOSE ABELARDO NO. 901, 905"", ""AVENIDA. JOSE ABELARDO NO. 901, 905, BELÉN""]"
